customer_key,customer_id,customer_number,first_name,last_name,country,gender,marital_status,birthdate,create_date
2886,13885,AW00013885,BRIAN,HOWARD,UNITED STATES,MALE,SINGLE,1981-05-04,2025-10-12
2887,13886,AW00013886,RACHEL,TAYLOR,UNITED STATES,FEMALE,MARRIED,1976-03-25,2025-10-12
2888,13887,AW00013887,NATHAN,SCOTT,UNITED STATES,MALE,MARRIED,1981-10-08,2025-10-12
2889,13888,AW00013888,IAN,BROWN,UNITED STATES,MALE,SINGLE,1984-05-01,2025-10-12
2890,13889,AW00013889,ROBERT,MARTIN,UNITED STATES,MALE,SINGLE,1972-02-07,2025-10-12
2891,13890,AW00013890,JENNIFER,CARTER,UNITED STATES,FEMALE,SINGLE,1977-09-12,2025-10-12
2892,13891,AW00013891,AARON,SIMMONS,UNITED STATES,MALE,MARRIED,1972-06-05,2025-10-12
2893,13892,AW00013892,SPENCER,DIAZ,UNITED STATES,MALE,SINGLE,1977-11-21,2025-10-12
2894,13893,AW00013893,DALTON,CARTER,UNITED STATES,MALE,MARRIED,1983-02-07,2025-10-12
2895,13894,AW00013894,ROBYN,RUIZ,UNITED STATES,FEMALE,MARRIED,1974-08-25,2025-10-12
2896,13895,AW00013895,ISABELLA,BROOKS,UNITED STATES,FEMALE,SINGLE,1975-06-24,2025-10-12
2897,13896,AW00013896,HAILEY,MITCHELL,UNITED STATES,FEMALE,SINGLE,1980-10-06,2025-10-12
2898,13897,AW00013897,CAROL,WASHINGTON,UNITED STATES,MALE,MARRIED,1975-05-24,2025-10-12
2899,13898,AW00013898,RICHARD,BAKER,UNITED STATES,MALE,SINGLE,1986-04-06,2025-10-12
2900,13899,AW00013899,CAMERON,JONES,UNITED STATES,MALE,MARRIED,1986-02-10,2025-10-12
2901,13900,AW00013900,ISAAC,CAMPBELL,UNITED STATES,MALE,MARRIED,1985-10-07,2025-10-12
2902,13901,AW00013901,OSCAR,FOSTER,UNITED STATES,MALE,MARRIED,1975-04-20,2025-10-12
2903,13902,AW00013902,JEREMIAH,SIMMONS,UNITED STATES,MALE,MARRIED,1974-09-15,2025-10-12
2904,13903,AW00013903,ELIJAH,HERNANDEZ,UNITED STATES,MALE,SINGLE,1975-05-27,2025-10-12
2905,13904,AW00013904,NATALIE,THOMPSON,UNITED STATES,FEMALE,MARRIED,1980-03-05,2025-10-12
2906,13905,AW00013905,CHRISTIAN,HENDERSON,UNITED STATES,MALE,MARRIED,1980-03-03,2025-10-12
2907,13906,AW00013906,COURTNEY,EVANS,UNITED STATES,FEMALE,SINGLE,1976-06-21,2025-10-12
2908,13907,AW00013907,MISTY,XIE,UNITED STATES,FEMALE,SINGLE,1976-02-19,2025-10-12
2909,13908,AW00013908,ALYSSA,DIAZ,CANADA,FEMALE,SINGLE,1971-01-17,2025-10-12
2910,13909,AW00013909,RILEY,PRICE,CANADA,FEMALE,SINGLE,1970-07-21,2025-10-12
2911,13910,AW00013910,ISABELLE,BUTLER,UNITED STATES,FEMALE,SINGLE,1976-03-05,2025-10-12
2912,13911,AW00013911,ANDREA,KELLY,UNITED STATES,FEMALE,SINGLE,1970-11-23,2025-10-12
2913,13912,AW00013912,CAROLINE,SIMMONS,UNITED STATES,FEMALE,SINGLE,1976-03-16,2025-10-12
2914,13913,AW00013913,ANGELA,ROGERS,UNITED STATES,FEMALE,SINGLE,1971-03-18,2025-10-12
2915,13914,AW00013914,ABIGAIL,BELL,UNITED STATES,FEMALE,MARRIED,1970-04-22,2025-10-12
2916,13915,AW00013915,ALLISON,KING,UNITED STATES,FEMALE,SINGLE,1975-10-18,2025-10-12
2917,13916,AW00013916,EDUARDO,WARD,CANADA,MALE,SINGLE,1981-05-24,2025-10-12
2918,13917,AW00013917,SAMUEL,ALLEN,UNITED STATES,MALE,SINGLE,1969-08-16,2025-10-12
2919,13918,AW00013918,ARMANDO,BLANCO,CANADA,MALE,SINGLE,1970-01-02,2025-10-12
2920,13919,AW00013919,GRACE,SMITH,UNITED STATES,FEMALE,MARRIED,1929-10-21,2025-10-12
2921,13920,AW00013920,AMANDA,ROGERS,CANADA,FEMALE,SINGLE,1969-09-18,2025-10-12
2922,13921,AW00013921,JOSEPH,JONES,UNITED STATES,MALE,MARRIED,1974-05-07,2025-10-12
2923,13922,AW00013922,JACKSON,FOSTER,UNITED STATES,MALE,MARRIED,1974-05-03,2025-10-12
2924,13923,AW00013923,STEVEN,HOWARD,UNITED STATES,MALE,SINGLE,1973-09-22,2025-10-12
2925,13924,AW00013924,HANNAH,HALL,UNITED STATES,FEMALE,SINGLE,1979-03-10,2025-10-12
2926,13925,AW00013925,WYATT,BARNES,UNITED STATES,MALE,SINGLE,1974-10-08,2025-10-12
2927,13926,AW00013926,DALTON,HILL,UNITED STATES,MALE,SINGLE,1969-01-20,2025-10-12
2928,13927,AW00013927,GABRIEL,GONZALES,UNITED STATES,MALE,SINGLE,1969-06-06,2025-10-12
2929,13928,AW00013928,NATHANIEL,MORRIS,UNITED STATES,MALE,MARRIED,1969-01-18,2025-10-12
2930,13929,AW00013929,ROBERT,HAYES,UNITED STATES,MALE,SINGLE,1967-09-03,2025-10-12
2931,13930,AW00013930,SAMANTHA,COLEMAN,UNITED STATES,FEMALE,MARRIED,1973-02-14,2025-10-12
2932,13931,AW00013931,LUKE,HERNANDEZ,UNITED STATES,MALE,MARRIED,1973-07-01,2025-10-12
2933,13932,AW00013932,TIMOTHY,SANCHEZ,UNITED STATES,MALE,MARRIED,1972-12-09,2025-10-12
2934,13933,AW00013933,ISABELLA,RICHARDSON,UNITED STATES,FEMALE,MARRIED,1966-12-10,2025-10-12
2935,13934,AW00013934,LUIS,YOUNG,UNITED STATES,MALE,MARRIED,1976-10-13,2025-10-12
2936,13935,AW00013935,KIMBERLY,SANCHEZ,UNITED STATES,FEMALE,MARRIED,1971-12-21,2025-10-12
2937,13936,AW00013936,NATHAN,WILSON,CANADA,MALE,MARRIED,1973-01-08,2025-10-12
2938,13937,AW00013937,VICTORIA,WARE,UNITED STATES,FEMALE,SINGLE,1984-03-19,2025-10-12
2939,13938,AW00013938,ALEJANDRO,CAI,UNITED STATES,MALE,MARRIED,1973-02-03,2025-10-12
2940,13939,AW00013939,EDUARDO,RAMIREZ,UNITED STATES,MALE,SINGLE,1972-09-16,2025-10-12
2941,13940,AW00013940,EMMA,SIMMONS,UNITED STATES,FEMALE,SINGLE,1973-02-13,2025-10-12
2942,13941,AW00013941,BRITTANY,HAYES,CANADA,FEMALE,MARRIED,1977-05-24,2025-10-12
2943,13942,AW00013942,SETH,LONG,UNITED STATES,MALE,MARRIED,1965-10-06,2025-10-12
2944,13943,AW00013943,KELLY,BRYANT,UNITED STATES,FEMALE,MARRIED,1971-09-30,2025-10-12
2945,13944,AW00013944,ANDREW,MOORE,CANADA,MALE,MARRIED,1966-01-29,2025-10-12
2946,13945,AW00013945,YOLANDA,LUO,UNITED STATES,FEMALE,MARRIED,1966-02-11,2025-10-12
2947,13946,AW00013946,JASON,POWELL,UNITED STATES,MALE,MARRIED,1965-01-22,2025-10-12
2948,13947,AW00013947,MEGAN,HUGHES,UNITED STATES,FEMALE,MARRIED,1965-05-14,2025-10-12
2949,13948,AW00013948,SUSAN,MA,UNITED STATES,FEMALE,SINGLE,1964-08-28,2025-10-12
2950,13949,AW00013949,DWAYNE,RAMOS,UNITED STATES,MALE,MARRIED,1965-03-12,2025-10-12
2951,13950,AW00013950,MEREDITH,HERNANDEZ,UNITED STATES,FEMALE,MARRIED,1963-09-16,2025-10-12
2952,13951,AW00013951,DYLAN,HUGHES,UNITED STATES,MALE,SINGLE,1935-04-05,2025-10-12
2953,13952,AW00013952,FRANKLIN,YE,AUSTRALIA,MALE,MARRIED,1980-07-05,2025-10-12
2954,13953,AW00013953,THERESA,MUNOZ,AUSTRALIA,FEMALE,MARRIED,1980-03-17,2025-10-12
2955,13954,AW00013954,EDDIE,RAMOS,AUSTRALIA,MALE,MARRIED,1984-09-16,2025-10-12
2956,13955,AW00013955,ANDRES,RAJI,AUSTRALIA,MALE,MARRIED,1975-08-08,2025-10-12
2957,13956,AW00013956,DAWN,MA,AUSTRALIA,FEMALE,SINGLE,1974-04-11,2025-10-12
2958,13957,AW00013957,MEREDITH,MUNOZ,AUSTRALIA,FEMALE,SINGLE,1978-11-24,2025-10-12
2959,13958,AW00013958,DIANE,MARTIN,AUSTRALIA,FEMALE,MARRIED,1973-04-13,2025-10-12
2960,13959,AW00013959,EBONY,CARLSON,AUSTRALIA,FEMALE,MARRIED,1974-11-20,2025-10-12
2961,13960,AW00013960,LACEY,KUMAR,AUSTRALIA,FEMALE,SINGLE,1973-01-01,2025-10-12
2962,13961,AW00013961,SHAWNA,RAJI,AUSTRALIA,FEMALE,MARRIED,1971-11-05,2025-10-12
2963,13962,AW00013962,DAWN,LI,AUSTRALIA,FEMALE,MARRIED,1971-11-06,2025-10-12
2964,13963,AW00013963,VERONICA,PATEL,AUSTRALIA,FEMALE,MARRIED,1972-05-27,2025-10-12
2965,13964,AW00013964,JASMINE,LEWIS,AUSTRALIA,FEMALE,SINGLE,1971-08-18,2025-10-12
2966,13965,AW00013965,BARRY,SARA,AUSTRALIA,MALE,MARRIED,1977-02-22,2025-10-12
2967,13966,AW00013966,DARREN,DOMINGUEZ,AUSTRALIA,MALE,MARRIED,1971-10-02,2025-10-12
2968,13967,AW00013967,GLENN,ZHANG,AUSTRALIA,MALE,SINGLE,1970-07-23,2025-10-12
2969,13968,AW00013968,LYDIA,SAI,AUSTRALIA,FEMALE,SINGLE,1970-10-23,2025-10-12
2970,13969,AW00013969,ROY,MARTINEZ,AUSTRALIA,MALE,SINGLE,1979-02-07,2025-10-12
2971,13970,AW00013970,PEDRO,RANA,AUSTRALIA,MALE,SINGLE,1973-10-15,2025-10-12
2972,13971,AW00013971,BIANCA,ZHAO,AUSTRALIA,FEMALE,SINGLE,1973-12-05,2025-10-12
2973,13972,AW00013972,EUGENE,LIANG,AUSTRALIA,MALE,SINGLE,1970-09-30,2025-10-12
2974,13973,AW00013973,BETHANY,SHAN,AUSTRALIA,FEMALE,SINGLE,1969-11-30,2025-10-12
2975,13974,AW00013974,TINA,CHANDRA,AUSTRALIA,FEMALE,MARRIED,1970-03-25,2025-10-12
2976,13975,AW00013975,JOHNNY,RAJE,AUSTRALIA,MALE,SINGLE,1975-03-24,2025-10-12
2977,13976,AW00013976,EMMANUEL,SMITH,UNITED STATES,MALE,MARRIED,1973-11-13,2025-10-12
2978,13977,AW00013977,ALEXANDRA,BROWN,UNITED STATES,FEMALE,MARRIED,1973-07-18,2025-10-12
2979,13978,AW00013978,ZOE,PETERSON,UNITED STATES,FEMALE,MARRIED,1973-11-08,2025-10-12
2980,13979,AW00013979,CHLOE,JENKINS,UNITED STATES,FEMALE,SINGLE,1984-09-30,2025-10-12
2981,13980,AW00013980,MARGARET,LIU,UNITED STATES,FEMALE,SINGLE,1985-03-17,2025-10-12
2982,13981,AW00013981,JOY,CARLSON,AUSTRALIA,FEMALE,MARRIED,1949-12-10,2025-10-12
2983,13982,AW00013982,CLARENCE,CHANDER,AUSTRALIA,MALE,MARRIED,1949-09-18,2025-10-12
2984,13983,AW00013983,LOGAN,COLLINS,AUSTRALIA,MALE,MARRIED,1949-12-03,2025-10-12
2985,13984,AW00013984,ADRIAN,RICHARDSON,UNITED STATES,MALE,SINGLE,1984-09-04,2025-10-12
2986,13985,AW00013985,ALEXIS,WOOD,UNITED STATES,FEMALE,MARRIED,1984-10-21,2025-10-12
2987,13986,AW00013986,CHLOE,ANDERSON,UNITED STATES,FEMALE,MARRIED,1985-04-23,2025-10-12
2988,13987,AW00013987,EDUARDO,COLLINS,CANADA,MALE,SINGLE,1984-05-04,2025-10-12
2989,13988,AW00013988,MIGUEL,WHITE,CANADA,MALE,SINGLE,1984-05-09,2025-10-12
2990,13989,AW00013989,CHLOE,BRADLEY,UNITED STATES,FEMALE,SINGLE,1983-07-17,2025-10-12
2991,13990,AW00013990,STEPHANIE,WOOD,UNITED STATES,FEMALE,SINGLE,1983-09-23,2025-10-12
2992,13991,AW00013991,JACK,HAYES,UNITED STATES,MALE,MARRIED,1983-09-05,2025-10-12
2993,13992,AW00013992,GREGORY,XIE,UNITED STATES,MALE,SINGLE,1983-12-04,2025-10-12
2994,13993,AW00013993,ZACHARY,PATTERSON,UNITED STATES,MALE,MARRIED,1984-02-21,2025-10-12
2995,13994,AW00013994,ISAAC,COOK,AUSTRALIA,MALE,MARRIED,1952-01-14,2025-10-12
2996,13995,AW00013995,MICHELE,BLACK,AUSTRALIA,FEMALE,MARRIED,1952-12-07,2025-10-12
2997,13996,AW00013996,MARIE,PEREZ,AUSTRALIA,FEMALE,MARRIED,1958-09-04,2025-10-12
2998,13997,AW00013997,RAQUEL,HERNANDEZ,AUSTRALIA,FEMALE,MARRIED,1952-11-20,2025-10-12
2999,13998,AW00013998,ETHAN,MARTIN,AUSTRALIA,MALE,MARRIED,1954-04-22,2025-10-12
3000,13999,AW00013999,ELIJAH,GONZALES,UNITED STATES,MALE,MARRIED,1984-02-14,2025-10-12
3001,14000,AW00014000,TERRY,SHARMA,UNITED STATES,MALE,SINGLE,1982-10-24,2025-10-12
3002,14001,AW00014001,HUNTER,HILL,UNITED STATES,MALE,SINGLE,1983-01-23,2025-10-12
3003,14002,AW00014002,JACQUELINE,REED,UNITED STATES,FEMALE,SINGLE,1983-04-26,2025-10-12
3004,14003,AW00014003,ANGEL,RAMIREZ,UNITED STATES,MALE,SINGLE,1983-04-04,2025-10-12
3005,14004,AW00014004,CAITLIN,KELLY,UNITED STATES,FEMALE,MARRIED,1982-10-11,2025-10-12
3006,14005,AW00014005,NOAH,HUGHES,UNITED STATES,MALE,MARRIED,1982-11-10,2025-10-12
3007,14006,AW00014006,BRIANNA,WALKER,UNITED STATES,FEMALE,MARRIED,1983-03-27,2025-10-12
3008,14007,AW00014007,REBEKAH,GARCIA,AUSTRALIA,FEMALE,MARRIED,1960-08-22,2025-10-12
3009,14008,AW00014008,KAREN,LIU,AUSTRALIA,FEMALE,MARRIED,1955-01-11,2025-10-12
3010,14009,AW00014009,BRANDY,PRASAD,AUSTRALIA,FEMALE,MARRIED,1960-09-01,2025-10-12
3011,14010,AW00014010,THOMAS,MOORE,AUSTRALIA,MALE,MARRIED,1956-02-02,2025-10-12
3012,14011,AW00014011,ROGER,SHEN,AUSTRALIA,MALE,SINGLE,1956-05-07,2025-10-12
3013,14012,AW00014012,EDDIE,VAZQUEZ,AUSTRALIA,MALE,MARRIED,1972-02-05,2025-10-12
3014,14013,AW00014013,JIMMY,BLANCO,AUSTRALIA,MALE,MARRIED,1962-08-07,2025-10-12
3015,14014,AW00014014,LESLIE,SERRANO,AUSTRALIA,FEMALE,MARRIED,1962-09-23,2025-10-12
3016,14015,AW00014015,KURT,LAL,AUSTRALIA,MALE,MARRIED,1956-10-16,2025-10-12
3017,14016,AW00014016,MARY,SANDIDGE,AUSTRALIA,MALE,MARRIED,1956-07-13,2025-10-12
3018,14017,AW00014017,CHLOE,RODRIGUEZ,UNITED STATES,FEMALE,SINGLE,1986-05-22,2025-10-12
3019,14018,AW00014018,NINA,RAI,AUSTRALIA,FEMALE,MARRIED,1957-07-01,2025-10-12
3020,14019,AW00014019,KATHLEEN,ROMERO,AUSTRALIA,FEMALE,MARRIED,1958-01-18,2025-10-12
3021,14020,AW00014020,KRISTINE,DOMINGUEZ,AUSTRALIA,FEMALE,SINGLE,1959-12-18,2025-10-12
3022,14021,AW00014021,MICHELLE,RICHARDSON,UNITED STATES,FEMALE,SINGLE,1981-05-01,2025-10-12
3023,14022,AW00014022,TAYLOR,LEE,UNITED STATES,FEMALE,SINGLE,1980-12-02,2025-10-12
3024,14023,AW00014023,BETH,CARLSON,UNITED STATES,FEMALE,SINGLE,1981-04-13,2025-10-12
3025,14024,AW00014024,HANNAH,MOORE,UNITED STATES,FEMALE,SINGLE,1981-06-21,2025-10-12
3026,14025,AW00014025,ROBERT,ALEXANDER,UNITED STATES,MALE,MARRIED,1985-03-14,2025-10-12
3027,14026,AW00014026,CHLOE,BUTLER,UNITED STATES,FEMALE,SINGLE,1979-10-29,2025-10-12
3028,14027,AW00014027,CARLOS,PEREZ,UNITED STATES,MALE,MARRIED,1978-11-10,2025-10-12
3029,14028,AW00014028,PATRICIA,SRINI,UNITED STATES,FEMALE,SINGLE,1979-01-09,2025-10-12
3030,14029,AW00014029,CHRISTINA,MORRIS,UNITED STATES,FEMALE,MARRIED,1982-02-19,2025-10-12
3031,14030,AW00014030,LAWRENCE,SANZ,AUSTRALIA,MALE,SINGLE,1961-04-19,2025-10-12
3032,14031,AW00014031,RUBEN,SUAREZ,AUSTRALIA,MALE,MARRIED,1966-02-13,2025-10-12
3033,14032,AW00014032,ARTHUR,CHANDRA,AUSTRALIA,MALE,MARRIED,1961-07-06,2025-10-12
3034,14033,AW00014033,MELINDA,TORRES,AUSTRALIA,FEMALE,SINGLE,1968-02-16,2025-10-12
3035,14034,AW00014034,DENNIS,LIANG,AUSTRALIA,MALE,SINGLE,1969-04-04,2025-10-12
3036,14035,AW00014035,HUNTER,HUGHES,UNITED STATES,MALE,SINGLE,1979-01-30,2025-10-12
3037,14036,AW00014036,AMANDA,TORRES,UNITED STATES,FEMALE,MARRIED,1979-12-25,2025-10-12
3038,14037,AW00014037,LYDIA,SARA,UNITED STATES,FEMALE,MARRIED,1979-10-20,2025-10-12
3039,14038,AW00014038,MADISON,FOSTER,AUSTRALIA,FEMALE,MARRIED,1965-05-21,2025-10-12
3040,14039,AW00014039,NATHAN,WANG,AUSTRALIA,MALE,SINGLE,1970-09-15,2025-10-12
3041,14040,AW00014040,STEPHANIE,MORRIS,UNITED STATES,FEMALE,SINGLE,1968-05-08,2025-10-12
3042,14041,AW00014041,DANIELLE,BELL,CANADA,FEMALE,SINGLE,1968-03-30,2025-10-12
3043,14042,AW00014042,STEPHANIE,ADAMS,UNITED STATES,FEMALE,MARRIED,1962-07-01,2025-10-12
3044,14043,AW00014043,MARY,GONZALEZ,UNITED STATES,FEMALE,SINGLE,1962-08-28,2025-10-12
3045,14044,AW00014044,THOMAS,WRIGHT,UNITED STATES,MALE,MARRIED,1963-01-11,2025-10-12
3046,14045,AW00014045,TANYA,RAMOS,AUSTRALIA,FEMALE,MARRIED,1972-10-02,2025-10-12
3047,14046,AW00014046,CHERYL,SANZ,AUSTRALIA,FEMALE,MARRIED,1972-12-01,2025-10-12
3048,14047,AW00014047,LINDA,ALVAREZ,AUSTRALIA,FEMALE,SINGLE,1968-04-13,2025-10-12
3049,14048,AW00014048,WYATT,MITCHELL,AUSTRALIA,MALE,MARRIED,1967-10-01,2025-10-12
3050,14049,AW00014049,GINA,HERNANDEZ,AUSTRALIA,FEMALE,MARRIED,1968-03-06,2025-10-12
3051,14050,AW00014050,MANUEL,LOPEZ,AUSTRALIA,MALE,SINGLE,1971-11-13,2025-10-12
3052,14051,AW00014051,NATHANIEL,RIVERA,AUSTRALIA,MALE,SINGLE,1982-10-08,2025-10-12
3053,14052,AW00014052,JORGE,MA,AUSTRALIA,MALE,SINGLE,1977-06-22,2025-10-12
3054,14053,AW00014053,TAMARA,HUANG,AUSTRALIA,FEMALE,SINGLE,1977-09-13,2025-10-12
3055,14054,AW00014054,REGINALD,MARTIN,AUSTRALIA,MALE,MARRIED,1965-10-08,2025-10-12
3056,14055,AW00014055,ALEJANDRO,KUMAR,AUSTRALIA,MALE,MARRIED,1965-12-31,2025-10-12
3057,14056,AW00014056,NELSON,SANZ,AUSTRALIA,MALE,MARRIED,1965-10-25,2025-10-12
3058,14057,AW00014057,LANCE,ALONSO,AUSTRALIA,MALE,MARRIED,1965-05-23,2025-10-12
3059,14058,AW00014058,JOHNNY,ANAND,AUSTRALIA,MALE,SINGLE,1976-06-10,2025-10-12
3060,14059,AW00014059,RODNEY,RAMOS,AUSTRALIA,MALE,MARRIED,1976-12-18,2025-10-12
3061,14060,AW00014060,CEDRIC,SHARMA,AUSTRALIA,MALE,MARRIED,1971-05-27,2025-10-12
3062,14061,AW00014061,NAOMI,TORRES,AUSTRALIA,FEMALE,MARRIED,1970-12-30,2025-10-12
3063,14062,AW00014062,MADISON,CLARK,AUSTRALIA,FEMALE,SINGLE,1970-01-15,2025-10-12
3064,14063,AW00014063,PATRICK,SANDS,AUSTRALIA,FEMALE,SINGLE,1975-08-05,2025-10-12
3065,14064,AW00014064,STACEY,LI,AUSTRALIA,FEMALE,SINGLE,1969-12-07,2025-10-12
3066,14065,AW00014065,SAMUEL,DIAZ,AUSTRALIA,MALE,SINGLE,1969-01-23,2025-10-12
3067,14066,AW00014066,MELODY,JIMENEZ,AUSTRALIA,FEMALE,SINGLE,1968-05-22,2025-10-12
3068,14067,AW00014067,LARRY,SANZ,AUSTRALIA,MALE,SINGLE,1967-10-18,2025-10-12
3069,14068,AW00014068,BRENT,MCDONALD,AUSTRALIA,MALE,MARRIED,1967-12-02,2025-10-12
3070,14069,AW00014069,JOY,SERRANO,AUSTRALIA,FEMALE,MARRIED,1973-02-17,2025-10-12
3071,14070,AW00014070,RICKY,ALONSO,AUSTRALIA,MALE,SINGLE,1964-05-09,2025-10-12
3072,14071,AW00014071,JACK,LI,AUSTRALIA,MALE,SINGLE,1964-05-26,2025-10-12
3073,14072,AW00014072,ALLEN,SMITH,AUSTRALIA,MALE,MARRIED,1962-09-21,2025-10-12
3074,14073,AW00014073,GABRIEL,ALEXANDER,AUSTRALIA,MALE,MARRIED,1940-10-24,2025-10-12
3075,14074,AW00014074,BARBARA,XU,AUSTRALIA,FEMALE,MARRIED,1954-12-05,2025-10-12
3076,14075,AW00014075,ROBERT,HARRIS,UNITED STATES,MALE,SINGLE,1982-05-20,2025-10-12
3077,14076,AW00014076,JUSTIN,ROSS,UNITED STATES,MALE,MARRIED,1981-08-26,2025-10-12
3078,14077,AW00014077,BRYAN,TOWNSEND,CANADA,MALE,SINGLE,1981-10-11,2025-10-12
3079,14078,AW00014078,RYAN,ALEXANDER,CANADA,MALE,MARRIED,1981-05-22,2025-10-12
3080,14079,AW00014079,LAUREN,PRICE,CANADA,FEMALE,SINGLE,1981-09-11,2025-10-12
3081,14080,AW00014080,CYNTHIA,SRINI,UNITED STATES,FEMALE,SINGLE,1981-11-16,2025-10-12
3082,14081,AW00014081,NICOLE,BUTLER,UNITED STATES,FEMALE,MARRIED,1985-10-04,2025-10-12
3083,14082,AW00014082,JOHNNY,JAI,UNITED STATES,MALE,SINGLE,1985-11-03,2025-10-12
3084,14083,AW00014083,NATHAN,LOPEZ,UNITED STATES,MALE,MARRIED,1986-05-03,2025-10-12
3085,14084,AW00014084,ROBERT,LAL,CANADA,MALE,SINGLE,1985-11-03,2025-10-12
3086,14085,AW00014085,NATHAN,GARCIA,UNITED STATES,MALE,MARRIED,1985-08-30,2025-10-12
3087,14086,AW00014086,MAURICE,CHANDER,AUSTRALIA,MALE,MARRIED,1951-08-20,2025-10-12
3088,14087,AW00014087,HAROLD,GARCIA,AUSTRALIA,MALE,SINGLE,1942-11-02,2025-10-12
3089,14088,AW00014088,ALEXANDRA,LOPEZ,UNITED STATES,FEMALE,SINGLE,1983-11-22,2025-10-12
3090,14089,AW00014089,KAITLYN,GRAY,UNITED STATES,FEMALE,SINGLE,1984-04-07,2025-10-12
3091,14090,AW00014090,JENNIFER,LEWIS,UNITED STATES,FEMALE,MARRIED,1983-04-15,2025-10-12
3092,14091,AW00014091,LOGAN,THOMAS,CANADA,MALE,SINGLE,1983-02-10,2025-10-12
3093,14092,AW00014092,MAURICE,NATH,UNITED STATES,MALE,SINGLE,1983-05-24,2025-10-12
3094,14093,AW00014093,JILLIAN,ARTHUR,UNITED STATES,FEMALE,SINGLE,1982-10-17,2025-10-12
3095,14094,AW00014094,AMANDA,RUSSELL,UNITED STATES,FEMALE,SINGLE,1982-11-07,2025-10-12
3096,14095,AW00014095,PAIGE,GRIFFIN,UNITED STATES,FEMALE,MARRIED,1982-03-10,2025-10-12
3097,14096,AW00014096,SAMUEL,GREEN,CANADA,MALE,SINGLE,1985-02-16,2025-10-12
3098,14097,AW00014097,JOHNATHAN,SRINI,UNITED STATES,MALE,MARRIED,1985-03-25,2025-10-12
3099,14098,AW00014098,ALLISON,LOPEZ,UNITED STATES,FEMALE,MARRIED,1984-10-21,2025-10-12
3100,14099,AW00014099,RAFAEL,LIN,AUSTRALIA,MALE,MARRIED,1945-05-23,2025-10-12
3101,14100,AW00014100,ALISHA,XU,AUSTRALIA,FEMALE,MARRIED,1952-05-15,2025-10-12
3102,14101,AW00014101,FRANKLIN,LAL,AUSTRALIA,MALE,MARRIED,1948-03-10,2025-10-12
3103,14102,AW00014102,LISA,HUANG,AUSTRALIA,FEMALE,SINGLE,1947-08-27,2025-10-12
3104,14103,AW00014103,MONIQUE,BLANCO,AUSTRALIA,FEMALE,SINGLE,1949-04-04,2025-10-12
3105,14104,AW00014104,SYDNEY,JAMES,UNITED STATES,FEMALE,SINGLE,1982-02-14,2025-10-12
3106,14105,AW00014105,JACKSON,ZHANG,UNITED STATES,MALE,SINGLE,1982-06-03,2025-10-12
3107,14106,AW00014106,MELISSA,HUGHES,UNITED STATES,FEMALE,SINGLE,1981-07-12,2025-10-12
3108,14107,AW00014107,ALEXANDRA,GARCIA,CANADA,FEMALE,SINGLE,1981-01-20,2025-10-12
3109,14108,AW00014108,THOMAS,YANG,CANADA,MALE,SINGLE,1980-10-04,2025-10-12
3110,14109,AW00014109,AIDAN,GONZALES,UNITED STATES,MALE,MARRIED,1980-02-20,2025-10-12
3111,14110,AW00014110,DAKOTA,SIMMONS,CANADA,MALE,SINGLE,1978-12-09,2025-10-12
3112,14111,AW00014111,MICHAEL,ANDERSON,UNITED STATES,MALE,SINGLE,1978-05-22,2025-10-12
3113,14112,AW00014112,CHARLES,SANCHEZ,UNITED STATES,MALE,SINGLE,1978-05-06,2025-10-12
3114,14113,AW00014113,NATALIE,LOPEZ,UNITED STATES,FEMALE,SINGLE,1977-10-20,2025-10-12
3115,14114,AW00014114,CHLOE,MARTIN,UNITED STATES,FEMALE,MARRIED,1977-07-06,2025-10-12
3116,14115,AW00014115,SAMANTHA,GONZALES,UNITED STATES,FEMALE,SINGLE,1983-06-01,2025-10-12
3117,14116,AW00014116,BRIANNA,TORRES,UNITED STATES,FEMALE,SINGLE,1973-08-17,2025-10-12
3118,14117,AW00014117,EMMA,COOK,UNITED STATES,FEMALE,SINGLE,1974-04-22,2025-10-12
3119,14118,AW00014118,ELIZABETH,ROSS,CANADA,FEMALE,SINGLE,1978-07-10,2025-10-12
3120,14119,AW00014119,PAIGE,COOPER,CANADA,FEMALE,SINGLE,1972-12-08,2025-10-12
3121,14120,AW00014120,GABRIELLE,COOPER,UNITED STATES,FEMALE,MARRIED,1972-12-14,2025-10-12
3122,14121,AW00014121,DEVON,GOEL,UNITED STATES,MALE,SINGLE,1973-01-09,2025-10-12
3123,14122,AW00014122,KAITLYN,MILLER,UNITED STATES,FEMALE,MARRIED,1953-02-09,2025-10-12
3124,14123,AW00014123,ERICK,MEHTA,AUSTRALIA,MALE,MARRIED,1985-06-09,2025-10-12
3125,14124,AW00014124,JUSTIN,LI,AUSTRALIA,MALE,MARRIED,1986-03-11,2025-10-12
3126,14125,AW00014125,SHANE,GONZALEZ,AUSTRALIA,MALE,SINGLE,1983-11-16,2025-10-12
3127,14126,AW00014126,ANDY,DOMINGUEZ,AUSTRALIA,MALE,MARRIED,1984-04-11,2025-10-12
3128,14127,AW00014127,LACEY,ZHANG,AUSTRALIA,FEMALE,MARRIED,1981-08-07,2025-10-12
3129,14128,AW00014128,IAN,HARRIS,AUSTRALIA,MALE,SINGLE,1984-07-19,2025-10-12
